Id,MSSubClass,MSZoning,LotFrontage,LotArea,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,X1stFlrSF,X2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,ScreenPorch,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,TotalHalfBath,TotalFullBath,TotalFinSF,AbvGrndRoomSize,YrSold_Garage_Difference,hasDeck,hasOpenPorch,hasEnlosedPorch,hasX3SsnPorch,hasScreenPorch,hasPool,hasFence,Set
1140,1-Story (Older),Low Density,98,9.07463519,IR1,Lvl,Inside,Gtl,BrkSide,Normal,1Fam,1-story,5,5,4.477336814,0,Gable,Shingle,Stucco,Stucco,None,0,2,1,BrkTil,3,3,1,4,6.470799504,1,0,5.602118821,6.820016365,GasA,2,Y,SBrkr,7.063048163,0,0,7.062191632,0,0,1,0,3,1,3,6,Maj1,1,4,5,1972,5,2,6.206575927,3,3,Y,0,0,5.379897354,4.844187086,0,5,2007,Warranty Deed,Normal,144000,0,1,7.502186487,194.5,3.583518938,No,No,Yes,No,Yes,0,0,Train
1141,1-Story (Newer),Low Density,60,8.902455592,Reg,Lvl,Corner,Gtl,NAmes,Normal,1Fam,1-story,5,7,4.060443011,1,Gable,Shingle,Ply,Ply,None,0,2,2,CBlock,3,3,2,5,6.748759547,1,0,4.615120517,6.859614904,GasA,2,Y,SBrkr,6.859614904,0,0,6.858565035,1,0,1,0,2,1,3,4,Typ,0,0,5,1988,5,2,6.73459166,3,3,Y,0,0,0,0,0,6,2008,CourtDeed_Estate,Abnorml,139000,0,2,7.497761701,238,3.044522438,No,No,No,No,No,0,0,Train
1142,2-story (Newer),Low Density,74.8,9.240287448,IR1,Lvl,CulDSac,Gtl,NWAmes,Near Positive Feature,1Fam,2-story,5,7,3.526360525,1,Gable,Shingle,Ply,Ply,Stone,3.80666249,2,3,CBlock,3,3,1,5,5.945420609,1,0,5.991464547,6.66057515,GasA,4,Y,SBrkr,6.993015123,6.66057515,0,7.532623619,1,0,2,1,4,1,4,9,Typ,1,3,5,1976,5,2,6.184148891,3,3,Y,6.107022888,4.574710979,0,0,0,10,2009,Warranty Deed,Normal,197500,1,3,7.718240952,207.5555556,3.526360525,Yes,Yes,No,No,No,0,0,Train
1143,2-story (Newer),Low Density,77,9.206834233,Reg,Lvl,Inside,Gtl,CollgCr,Normal,1Fam,2-story,8,5,0.693147181,0,Hip,Shingle,Synthetic,Synthetic,Stone,5.831882477,3,2,PConc,5,3,4,6,7.048386409,1,0,5.758901774,7.290974778,GasA,4,Y,SBrkr,7.290974778,7.217443432,0,7.947325027,1,0,3,0,4,1,4,11,Typ,1,3,5,2006,5,3,6.959398512,3,3,Y,4.836281907,4.976733742,0,0,0,4,2007,New Home,Partial,424870,0,4,8.288534459,257.0909091,0.693147181,Yes,Yes,No,No,No,0,0,Train
1144,1-Story (Newer),Low Density,64.6,9.104979856,Reg,Lvl,Inside,Gtl,Sawyer,Normal,1Fam,1-story,5,3,3.912023005,1,Gable,Shingle,Stucco,Ply,None,0,2,2,CBlock,3,3,1,6,5.666426688,1,0,6.577861358,6.914730893,GasA,2,Y,SBrkr,6.914730893,0,0,6.913737351,0,0,1,0,3,1,3,5,Typ,0,0,0,0,0,0,0,0,0,Y,0,3.218875825,0,0,0,7,2008,Warranty Deed,Normal,80000,0,1,7.165493475,201.2,7.605392365,No,Yes,No,No,No,0,0,Train
1145,Projects,Low Density,60,9.407550541,Reg,Lvl,Inside,Gtl,Edwards,Normal,2fmCon,1-1/2-story,4,4,4.248495242,0,Gable,Shingle,Stucco,Stucco,None,0,2,1,BrkTil,4,3,1,4,5.855071922,1,0,5.783825182,6.51174533,Grav,1,N,FuseA,6.51174533,5.533389489,0,6.828712072,1,0,1,0,2,1,2,5,Typ,0,0,5,1941,5,1,5.638354669,3,3,Y,0,0,0,0,0,7,2010,Warranty Deed,Normal,80000,0,2,7.148345744,184.8,4.248495242,No,No,No,No,No,0,1,Train
1146,1-1/2 Story,Medium-High Density,52,8.738735461,Reg,Lvl,Inside,Gtl,BrkSide,Normal,1Fam,1-1/2-story,5,6,4.369447852,0,Gable,Shingle,Stucco,Stucco,None,0,2,2,BrkTil,3,3,1,1,0,1,0,6.949856455,6.949856455,GasA,4,Y,SBrkr,6.949856455,6.282266747,0,7.36264527,0,0,1,0,3,1,3,8,Typ,1,4,5,1928,5,1,5.420534999,3,3,Y,0,0,0,0,0,8,2006,Warranty Deed,Family,149000,0,1,7.36264527,197,4.369447852,No,No,No,No,No,0,0,Train
1147,1-Story (Newer),Low Density,76,9.323669057,Reg,Lvl,Inside,Gtl,SawyerW,Normal,1Fam,1-story,6,5,3.091042453,1,Gable,Shingle,Stucco,Stucco,Stone,4.454347296,3,2,CBlock,4,3,1,6,7.138073034,1,0,3.713572067,7.169350017,GasA,2,Y,SBrkr,7.169350017,0,0,7.168579897,1,0,2,0,3,1,4,5,Typ,1,3,5,1985,5,2,6.001414878,3,3,Y,5.111987788,3.295836866,0,0,0,5,2006,Warranty Deed,Normal,180000,0,3,7.846198815,259.6,3.091042453,Yes,Yes,No,No,No,0,0,Train
1148,2-story (Older),Low Density,75,9.392661929,Reg,Bnk,Inside,Gtl,Crawfor,Normal,1Fam,2-story,7,7,4.234106505,0,Gable,Shingle,Stucco,Stucco,None,0,2,2,CBlock,3,3,1,3,5.620400866,1,0,6.063785209,6.558197803,GasA,4,Y,SBrkr,6.758094504,6.558197803,0,7.355001921,0,0,1,1,3,1,2,7,Typ,1,4,5,1941,5,1,5.459585514,3,3,Y,0,0,0,0,0,7,2009,Warranty Deed,Normal,174500,1,1,7.516977225,223.4285714,4.234106505,No,No,No,No,No,0,0,Train
1149,1-1/2 Story,Medium-High Density,39.6,8.648221454,Reg,Lvl,Inside,Gtl,OldTown,Normal,1Fam,1-1/2-story,7,7,4.418840608,0,Gable,Shingle,Stucco,Stucco,None,0,2,2,PConc,3,3,1,1,0,1,0,6.350885717,6.350885717,GasA,2,Y,SBrkr,6.350885717,6.29156914,0,7.01301579,0,0,1,0,2,1,3,5,Typ,1,4,5,1982,5,1,5.666426688,3,3,Y,0,0,5.176149733,0,0,8,2008,Warranty Deed,Normal,116900,0,1,7.01301579,222.2,3.295836866,No,No,Yes,No,No,0,0,Train
1150,2-story (Older),Medium-High Density,50,9.104979856,Reg,Lvl,Inside,Gtl,OldTown,Near Street,1Fam,2-story,7,9,4.49980967,0,Hip,Shingle,Synthetic,Synthetic,None,0,2,3,PConc,3,3,1,5,6.43775165,1,0,3.295836866,6.478509642,GasA,4,Y,SBrkr,6.725033642,6.478509642,0,7.301147806,0,1,1,0,3,1,3,7,Typ,0,0,5,1930,5,2,5.783825182,3,3,Y,0,0,0,0,0,7,2009,Warranty Deed,Normal,143000,1,1,7.652545693,211.7142857,4.382026635,No,No,No,No,No,0,0,Train
1151,1-Story (Newer),Low Density,57,9.021598247,IR1,Lvl,Inside,Gtl,NAmes,Normal,1Fam,1-story,6,5,4.060443011,1,Gable,Shingle,Brick,Brick,None,0,2,2,CBlock,3,3,1,1,0,1,0,6.838405201,6.838405201,GasA,4,Y,FuseA,6.838405201,0,0,6.837332815,0,0,1,0,2,1,4,4,Typ,1,4,5,1950,5,1,5.726847748,3,3,Y,0,0,5.370638028,0,0,11,2007,Warranty Deed,Normal,124000,0,1,6.837332815,233,4.060443011,No,No,Yes,No,No,0,1,Train
1152,1-Story (Newer),Low Density,134,9.784422445,Reg,Lvl,Inside,Gtl,Edwards,Normal,1Fam,1-story,5,4,3.871201011,1,Gable,Shingle,Ply,Ply,Stone,4.890349128,2,2,CBlock,3,3,1,4,5.176149733,1,0,7.163172391,7.290974778,GasA,2,Y,SBrkr,7.290974778,0,0,7.290292882,0,0,1,1,3,1,2,6,Typ,2,4,5,1959,5,2,6.270988432,3,3,Y,0,4.94875989,0,4.615120517,0,11,2006,Warranty Deed,Normal,149900,1,1,7.40367029,244.3333333,3.871201011,No,Yes,No,No,Yes,0,0,Train
1153,1-Story (Newer),Low Density,90,9.554993341,IR1,Lvl,Inside,Gtl,Crawfor,Normal,1Fam,1-story,6,7,3.931825633,0,Gable,Shingle,Stone,Stone,None,0,2,2,PConc,3,3,1,5,5.693732139,6,6.306275287,5.442417711,6.979145275,GasA,4,Y,SBrkr,7.502186487,0,0,7.501634458,0,0,1,0,2,1,5,6,Typ,1,4,5,1956,5,2,6.154858094,3,3,Y,0,0,5.638354669,0,0,7,2006,Warranty Deed,Abnorml,230000,0,1,7.883823215,301.8333333,3.931825633,No,No,Yes,No,No,0,0,Train
1154,1-Story (Older),Medium-High Density,51.6,8.681011277,Reg,Lvl,Corner,Gtl,IDOTRR,Normal,1Fam,1-story,6,8,4.369447852,0,Gable,Shingle,Stucco,Stucco,None,0,3,3,BrkTil,3,3,3,5,6.289715571,1,0,5.631211782,6.705639095,GasA,4,Y,SBrkr,6.705639095,0,0,6.704414355,0,0,1,0,2,1,3,5,Typ,0,0,5,2002,5,1,6.070737728,3,3,Y,0,0,4.574710979,0,0,6,2008,Warranty Deed,Normal,120500,0,1,7.210818453,163.2,1.945910149,No,No,Yes,No,No,0,0,Train
1155,2-story (Newer),Low Density,91.2,9.525151112,IR1,Lvl,Inside,Gtl,NAmes,Normal,1Fam,2-story,7,6,3.784189634,0,Gable,Shingle,Synthetic,Synthetic,Stone,5.666426688,2,2,CBlock,3,3,4,5,6.120297419,1,0,6.018593214,6.762729507,GasA,2,Y,SBrkr,6.805722553,6.823286122,0,7.50659178,0,0,1,2,4,1,4,8,Typ,2,4,5,1965,5,2,6.200509174,3,3,Y,4.110873864,4.442651256,0,5.613128106,0,5,2008,Warranty Deed,Normal,201800,2,1,7.729295674,227.5,3.784189634,Yes,Yes,No,No,Yes,0,1,Train
1156,1-Story (Newer),Low Density,90,9.284334052,IR1,Lvl,Corner,Gtl,Veenker,Normal,1Fam,1-story,5,8,3.465735903,0,Gable,Shingle,Ply,Ply,None,0,3,3,CBlock,4,3,4,5,7.054449658,1,0,5.638354669,7.271008538,GasA,2,Y,SBrkr,7.271008538,0,0,7.270312886,1,0,2,0,3,1,4,6,Typ,1,2,5,1976,5,2,6.270988432,3,3,Y,0,3.091042453,0,5.198497031,0,7,2007,Warranty Deed,Normal,218000,0,3,7.860956365,239.5,3.465735903,No,Yes,No,No,Yes,0,0,Train
1157,Split,Low Density,85,9.143131622,Reg,Lvl,Inside,Gtl,NAmes,Normal,1Fam,Split,5,8,3.784189634,0,Gable,Shingle,Brick,Brick,None,0,2,3,PConc,3,3,4,5,6.452048954,1,0,6.37502482,7.106606138,GasA,3,Y,SBrkr,7.143617603,0,0,7.142827401,0,1,2,0,3,1,4,6,Typ,1,4,5,1965,5,2,6.22059017,3,3,Y,0,4.532599493,0,0,0,10,2008,Warranty Deed,Normal,179900,1,2,7.548555979,210.8333333,3.784189634,No,Yes,No,Yes,No,0,1,Train
1158,Projects,Low Density,34,8.517393171,IR1,Lvl,Inside,Gtl,NridgHt,Normal,Twnhs,1-story,7,5,1.098612289,0,Gable,Shingle,Synthetic,Synthetic,Stone,5.117993812,3,2,PConc,4,3,1,6,6.807934944,1,0,6.018593214,7.181591945,GasA,4,Y,SBrkr,7.181591945,0,0,7.180831199,1,0,2,0,2,1,4,6,Typ,1,4,5,2008,5,2,6.440946541,3,3,Y,5.153291594,4.143134726,0,0,0,7,2009,Warranty Deed,Normal,230000,0,3,7.704361168,219,0.693147181,Yes,Yes,No,No,No,0,0,Train
1159,1-Story (Newer),Low Density,92,9.386979146,Reg,Lvl,FR2,Gtl,Somerst,Near Street,1Fam,1-story,8,5,0.693147181,0,Gable,Shingle,Synthetic,Synthetic,Stone,5.231108617,3,2,PConc,4,3,1,1,0,1,0,7.365812837,7.365812837,GasA,4,Y,SBrkr,7.365812837,0,0,7.365180126,0,0,2,0,3,1,4,7,Typ,0,0,5,2008,5,3,6.722629795,3,3,Y,0,3.218875825,0,0,0,6,2008,LowInterest_DownPayment,Partial,235128,0,2,7.365180126,225.7142857,0,No,Yes,No,No,No,0,0,Train
1160,2-story (Newer),Low Density,76,9.118225083,Reg,Lvl,Inside,Gtl,NWAmes,Normal,1Fam,2-story,6,6,3.555348061,1,Hip,Shingle,Ply,Ply,Stone,5.602118821,3,2,CBlock,3,3,1,5,6.09356977,1,0,6.131226489,6.80461452,GasA,2,Y,SBrkr,6.850126166,6.839476438,0,7.53689713,0,0,2,1,4,1,4,8,Typ,1,3,5,1974,5,2,6.293419279,4,3,Y,0,4.248495242,0,0,0,7,2008,Warranty Deed,Normal,185000,1,2,7.748460024,234.5,3.555348061,No,Yes,No,No,No,0,0,Train
1161,Projects,Low Density,24,7.731930722,Reg,Lvl,Inside,Gtl,NPkVill,Normal,Twnhs,2-story,6,5,3.496507561,1,Gable,Shingle,Ply,Stucco,None,0,2,2,CBlock,4,3,1,5,5.743003188,1,0,6.300785795,6.752270376,GasA,1,Y,SBrkr,6.752270376,6.400257445,0,7.283448229,0,0,2,1,3,1,3,7,Typ,1,3,5,1978,5,2,6.089044875,3,3,Y,3.295836866,0,0,0,0,7,2010,Warranty Deed,Normal,146000,1,2,7.477038472,208,3.496507561,Yes,No,No,No,No,0,0,Train
1162,1-Story (Newer),Low Density,93.8,9.600894867,IR1,Low,CulDSac,Gtl,Crawfor,Near Positive Feature,1Fam,1-story,6,7,4.007333185,0,Hip,Shingle,Ply,Ply,Stone,4.290459441,3,2,CBlock,3,3,1,4,6.591673732,1,0,6.343880434,7.167809184,GasA,4,Y,SBrkr,7.403061091,0,0,7.402451521,1,0,1,0,3,1,4,7,Typ,1,4,5,1993,5,2,6.829793738,3,3,Y,4.691347882,0,0,0,0,11,2008,Warranty Deed,Normal,224000,0,2,7.769800996,234.2857143,2.772588722,Yes,No,No,Yes,No,0,0,Train
1163,1-Story (Newer),Low Density,109,9.073833127,Reg,Lvl,Inside,Gtl,Sawyer,Normal,1Fam,1-story,5,5,3.688879454,1,Gable,Shingle,Synthetic,Synthetic,None,0,2,2,CBlock,4,3,1,4,6.200509174,1,0,5.998936562,6.796823718,GasA,3,Y,SBrkr,6.796823718,0,0,6.795705775,0,0,1,0,3,1,3,5,Typ,1,1,5,1968,5,2,6.11146734,3,3,Y,0,0,0,0,0,5,2007,Warranty Deed,Normal,129000,0,1,7.23417718,178.8,3.688879454,No,No,No,No,No,0,0,Train
1164,Duplex,Low Density,60,9.46498259,Reg,Lvl,Inside,Gtl,Sawyer,Near Street,Duplex,Split,4,4,3.688879454,1,Gable,Shingle,Ply,Ply,None,0,2,2,CBlock,4,3,3,6,7.089243155,1,0,0,7.089243155,GasA,2,Y,SBrkr,7.138073034,0,0,7.137278437,2,0,0,2,0,2,3,6,Typ,0,0,5,1969,5,2,5.993961427,2,3,Y,4.795790546,0,0,0,0,1,2008,Warranty Deed,Alloca,108959,2,2,7.806289289,209.6666667,3.688879454,Yes,No,No,No,No,0,0,Train
1165,Split,Low Density,102.2,9.690108671,IR1,Lvl,FR2,Gtl,Veenker,Near Street,1Fam,Split,5,7,3.401197382,1,Gable,Shingle,Ply,Ply,None,0,2,2,PConc,4,3,4,5,6.523562306,3,5.97126184,5.669880923,7.215975003,GasA,4,Y,SBrkr,7.267525428,0,0,7.266827348,1,0,1,1,2,1,4,5,Typ,1,3,5,1978,5,2,6.378426184,3,3,Y,5.129898715,5.198497031,0,0,0,6,2007,Warranty Deed,Normal,194000,1,2,7.825245291,286.4,3.401197382,Yes,Yes,No,No,No,0,0,Train
1166,1-Story (Newer),Low Density,79,9.163353581,IR1,Lvl,Inside,Gtl,NridgHt,Normal,1Fam,1-story,7,5,0,1,Gable,Shingle,Synthetic,Synthetic,Stone,5.59471138,3,2,PConc,4,3,1,1,0,1,0,7.31521839,7.31521839,GasA,4,Y,SBrkr,7.31521839,0,0,7.314552832,0,0,2,0,3,1,4,7,Typ,0,0,5,2009,5,2,6.469250317,3,3,Y,0,4.744932128,0,0,0,9,2009,New Home,Partial,233170,0,2,7.314552832,214.5714286,0,No,Yes,No,No,No,0,0,Train
1167,1-Story (Newer),Low Density,64,9.256746745,IR1,Lvl,Corner,Gtl,CollgCr,Normal,1Fam,1-story,8,5,1.098612289,1,Gable,Shingle,Synthetic,Synthetic,Stone,4.290459441,3,2,PConc,4,3,3,1,0,1,0,7.43543802,7.43543802,GasA,4,Y,SBrkr,7.43543802,0,0,7.434847875,0,0,2,0,3,1,4,7,Typ,0,0,5,2008,5,3,6.65544035,3,3,Y,5.081404365,3.526360525,0,0,0,2,2010,Warranty Deed,Normal,245350,0,2,7.434847875,242,1.098612289,Yes,Yes,No,No,No,0,0,Train
1168,2-story (Newer),Low Density,58,9.292104674,IR1,Lvl,Inside,Gtl,Gilbert,Near Railroad,1Fam,2-story,6,5,1.945910149,1,Gable,Shingle,Synthetic,Synthetic,None,0,2,2,PConc,4,3,1,6,6.668228248,1,0,5.159055299,6.866933284,GasA,4,Y,SBrkr,6.866933284,6.56948142,0,7.421177529,1,0,2,1,3,1,3,7,Typ,1,3,5,2000,5,2,6.159095388,3,3,Y,0,3.663561646,0,0,0,2,2006,Warranty Deed,Normal,173000,1,3,7.806696373,238.7142857,1.945910149,No,Yes,No,No,No,0,0,Train
1169,2-story (Older),Low Density,120,9.527192822,Reg,Lvl,Corner,Gtl,Edwards,Normal,1Fam,2-story,6,7,4.304065093,0,Hip,Shingle,Stucco,Stucco,None,0,2,2,CBlock,3,3,1,3,6.440946541,1,0,6.21860012,7.028201432,GasA,4,Y,SBrkr,7.120444372,6.771935556,0,7.65349491,0,0,2,0,4,1,4,7,Typ,2,3,5,1935,5,2,6.293419279,3,3,Y,0,0,0,4.510859507,0,7,2008,Warranty Deed,Normal,235000,0,2,7.913521017,301.1428571,4.304065093,No,No,No,No,Yes,0,0,Train
1170,2-story (Newer),Low Density,118,10.48458523,IR1,Lvl,CulDSac,Gtl,NoRidge,Normal,1Fam,2-story,10,5,2.48490665,0,Hip,Shingle,Ply,Ply,Stone,7.229113878,3,3,PConc,5,3,4,6,7.235619141,1,0,6.298949247,7.565793282,GasA,4,Y,SBrkr,7.513163545,7.493873887,0,8.196161139,1,0,3,1,4,1,4,10,Typ,1,3,5,1995,5,3,6.694562059,3,3,Y,5.891644212,4.343805422,0,0,0,7,2006,Warranty Deed,Normal,625000,1,4,8.519989279,362.7,2.48490665,Yes,Yes,No,No,No,0,0,Train
1171,Split,Low Density,76,9.198267791,Reg,Lvl,Inside,Gtl,Mitchel,Normal,1Fam,Split,6,6,3.465735903,1,Gable,Shingle,Ply,Ply,None,0,2,2,CBlock,3,3,3,5,6.259581464,1,0,6.354370041,7.00033446,GasA,2,Y,SBrkr,7.020190708,0,0,7.019296654,1,0,1,0,3,1,3,6,Typ,1,1,5,1977,5,1,5.883322388,3,3,Y,5.318119994,0,0,0,0,7,2008,Warranty Deed,Normal,171000,0,2,7.402451521,186.3333333,3.465735903,Yes,No,No,No,No,1,1,Train
1172,1-Story (Newer),Low Density,76,9.118225083,Reg,Lvl,Inside,Gtl,NAmes,Normal,1Fam,1-story,6,6,3.931825633,1,Hip,Shingle,Stucco,Stucco,None,0,2,2,CBlock,3,3,1,5,6.49677499,1,0,6.396929655,7.140453043,GasA,4,Y,SBrkr,7.140453043,0,0,7.139660336,1,0,1,0,3,1,3,6,Typ,1,3,5,1958,5,2,6.073044534,3,3,Y,0,0,0,5.666426688,7.244941546,11,2008,Warranty Deed,Normal,163000,0,2,7.561641746,210.1666667,3.931825633,No,No,No,No,Yes,0,0,Train
1173,Projects,Floating,35,8.298290634,IR1,Lvl,Inside,Gtl,Somerst,Normal,TwnhsE,2-story,7,5,1.098612289,0,Gable,Shingle,Stucco,Stucco,None,0,3,2,PConc,4,3,1,1,0,1,0,6.439350371,6.439350371,GasA,4,Y,SBrkr,6.439350371,6.439350371,0,7.13089883,0,0,2,1,2,1,4,5,Typ,0,0,5,2006,5,2,6.439350371,3,3,Y,0,4.007333185,0,0,0,3,2008,Warranty Deed,Normal,171900,1,2,7.13089883,250,1.098612289,No,Yes,No,No,No,0,0,Train
1174,1-1/2 Story,Low Density,138,9.799792316,IR1,Bnk,Inside,Gtl,ClearCr,Normal,1Fam,1-1/2-story,5,6,4.127134385,0,Gable,Shingle,Stucco,Stucco,None,0,2,2,CBlock,3,3,1,3,5.030437921,4,6.152732695,6.88550967,7.377133713,GasA,2,Y,SBrkr,7.400620577,6.879355804,6.173786104,8.034631033,0,0,3,0,3,1,5,12,Maj1,1,4,0,0,0,0,0,0,0,Y,4.812184355,0,0,0,0,3,2007,Warranty Deed,Normal,200500,0,3,8.339500903,257.1666667,7.604894481,Yes,No,No,No,No,0,1,Train
1175,2-story (Older),Low Density,80,9.714745428,IR1,Lvl,Inside,Gtl,Crawfor,Normal,1Fam,2-story,6,8,4.317488114,0,Gable,Shingle,Stucco,Stucco,None,0,2,2,BrkTil,4,3,1,3,6.222576268,1,0,6.109247583,6.859614904,GasA,2,Y,SBrkr,7.065613364,7.069874128,0,7.760040681,0,0,2,1,4,1,3,9,Typ,1,4,5,1932,5,2,5.888877958,3,3,Y,0,0,0,0,0,7,2006,Warranty Deed,Normal,239000,1,2,7.954372273,260.5555556,4.317488114,No,No,No,No,No,0,0,Train
1176,1-1/2 Story,Low Density,85,9.275940829,Reg,Lvl,Inside,Gtl,NoRidge,Normal,1Fam,1-1/2-story,8,5,2.772588722,0,Hip,Shingle,Ply,Ply,Stone,5.823045895,3,2,PConc,4,3,1,6,6.552507887,1,0,6.891625897,7.428927195,GasA,4,Y,SBrkr,7.663877259,6.612041035,0,7.96276393,0,0,2,1,4,1,4,9,Typ,1,3,5,1992,5,2,6.295266001,3,3,Y,0,3.526360525,0,0,0,4,2007,Warranty Deed,Normal,285000,1,2,8.180880942,319.1111111,2.772588722,No,Yes,No,No,No,0,0,Train
1177,1-Story (Newer),Low Density,37,8.846640813,IR1,Lvl,CulDSac,Gtl,Mitchel,Normal,1Fam,1-story,5,5,3.218875825,0,Gable,Shingle,Ply,Ply,None,0,2,2,CBlock,3,3,1,5,6.490723535,1,0,5.38907173,6.776506992,GasA,2,Y,SBrkr,6.828712072,0,0,6.827629235,1,0,1,0,3,1,3,5,Typ,0,0,5,1984,5,1,5.579729826,3,3,Y,5.894402834,0,0,0,0,10,2008,Warranty Deed,Normal,119500,0,2,7.365812837,184.6,3.218875825,Yes,No,No,No,No,0,1,Train
1178,1-1/2 Story,Medium-High Density,45.6,8.281470858,Reg,Bnk,Inside,Gtl,OldTown,Near Street,1Fam,1-1/2-story,6,8,4.430816799,0,Gable,Shingle,Stucco,Stucco,None,0,2,2,CBlock,3,3,1,3,6.150602768,1,0,5.860786223,6.708084084,GasA,2,Y,SBrkr,6.708084084,6.008813185,0,7.109879463,0,0,1,0,3,1,3,5,Typ,0,0,5,1926,5,1,5.351858133,3,3,N,0,0,4.762173935,0,0,12,2009,Warranty Deed,Normal,115000,0,1,7.43366654,244.8,4.430816799,No,No,Yes,No,No,0,0,Train
1179,1-1/2 Story,Low Density,54,8.946505026,IR1,Lvl,FR2,Gtl,Crawfor,Normal,1Fam,1-1/2-story,5,6,4.48863637,0,Gable,Shingle,Stucco,Stucco,None,0,2,2,BrkTil,3,3,1,1,0,1,0,6.595780514,6.595780514,GasA,4,Y,SBrkr,6.710523109,6.261491684,0,7.202661197,0,0,1,1,3,1,3,7,Typ,1,4,5,1921,5,1,5.231108617,2,3,Y,5.262690189,0,4.634728988,0,0,7,2009,Warranty Deed,Normal,154900,1,1,7.202661197,191.8571429,4.48863637,Yes,No,Yes,No,No,0,0,Train
1180,1-Story (Newer),Low Density,77,9.028218795,Reg,Lvl,Corner,Gtl,Edwards,Normal,1Fam,1-story,5,5,3.970291914,1,Gable,Shingle,Stucco,Stucco,None,0,2,2,Slab,0,0,0,0,0,0,0,0,0,GasA,3,Y,SBrkr,7.025538315,0,0,7.02464903,0,0,1,0,3,1,3,5,Min2,1,4,0,0,0,0,0,0,0,N,0,3.610917913,5.252273428,0,0,4,2006,Warranty Deed,Normal,93000,0,1,7.02464903,224.8,7.604396349,No,Yes,Yes,No,No,0,0,Train
1181,2-story (Newer),Low Density,94,9.320986892,IR2,Lvl,Corner,Gtl,Timber,Normal,1Fam,2-story,7,5,2.833213344,0,Gable,Shingle,Stucco,Stucco,None,0,2,2,Wood,4,3,1,2,7.104144093,1,0,0,7.104144093,GasA,4,Y,SBrkr,7.169350017,7.104144093,0,7.829630389,0,0,2,1,4,1,3,8,Typ,0,0,5,1990,5,2,6.542471961,3,3,Y,0,0,0,0,0,4,2006,Warranty Deed,Normal,250000,1,2,8.224163513,314.25,2.833213344,No,No,No,No,No,0,1,Train
1182,Projects,Medium-High Density,64,8.628197749,IR1,HLS,Inside,Mod,Crawfor,Normal,TwnhsE,1-story,8,5,0,1,Hip,Shingle,Concrete,Stucco,Stone,5.231108617,4,2,PConc,5,3,4,6,7.300472814,1,0,4.795790546,7.378383713,GasA,4,Y,SBrkr,7.410347098,0,0,7.409741954,1,1,2,0,2,1,4,5,Typ,1,4,5,2008,5,2,6.180016654,3,3,Y,5.093750201,3.988984047,0,0,0,11,2008,New Home,Partial,392500,1,3,8.049427057,330.4,0,Yes,Yes,No,Yes,No,0,0,Train
1183,2-story (Newer),Low Density,160,9.656499466,IR1,Lvl,Corner,Gtl,NoRidge,Normal,1Fam,2-story,10,5,2.48490665,1,Hip,Shingle,Stucco,Synthetic,None,0,3,2,PConc,5,3,3,6,7.648263031,1,0,5.707110265,7.781973234,GasA,4,Y,SBrkr,7.788211558,7.63336965,0,8.406485069,1,0,3,1,4,1,5,10,Typ,2,3,5,1996,5,3,6.701960366,3,3,Y,5.147494477,4.369447852,0,0,0,7,2007,Warranty Deed,Abnorml,745000,1,4,8.790573479,447.6,2.48490665,Yes,Yes,No,No,No,1,1,Train
1184,1-Story (Older),Low Density,60,9.287301413,Reg,Lvl,Inside,Gtl,OldTown,Normal,1Fam,1-story,5,6,4.465908119,0,Hip,Shingle,Stucco,Stucco,None,0,2,2,BrkTil,3,3,1,3,6.711740395,1,0,5.703782475,7.021976423,GasA,4,Y,SBrkr,7.030857476,0,0,7.029972912,1,0,1,0,2,1,3,5,Typ,1,4,5,1970,5,2,6.580639137,3,3,Y,5.438079309,0,0,0,0,6,2006,Warranty Deed,Normal,120000,0,2,7.576097341,226,3.610917913,Yes,No,No,No,No,0,0,Train
1185,1-Story (Newer),Low Density,50,10.46689614,Reg,Lvl,Inside,Mod,Timber,Normal,1Fam,1-story,5,4,3.80666249,1,Hip,Shingle,Stucco,Stucco,Stone,5.424950017,2,2,CBlock,3,3,4,3,7.056175284,1,0,6.025865974,7.360739903,GasA,3,Y,SBrkr,7.360739903,0,0,7.360103973,1,0,1,1,3,1,3,5,Typ,2,3,5,1963,5,3,6.903747258,3,3,Y,0,5.575949103,0,5.575949103,0,5,2007,Warranty Deed,Normal,186700,1,2,7.912423121,314.4,3.80666249,No,Yes,No,No,Yes,0,0,Train
