,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,X1stFlrSF,X2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,WoodDeckSF,OpenPorchSF,EnclosedPorch,ScreenPorch,MiscVal,MoSold,YrSold,YrSold_Garage_Difference,hasPool,hasFence,TotalHalfBath,TotalFullBath,TotalFinSF,AbvGrndRoomSize,MSSubClass_1-Story (Newer),MSSubClass_1-Story (Older),MSSubClass_2-story (Newer),MSSubClass_2-story (Older),MSSubClass_Duplex,MSSubClass_Projects,MSSubClass_Split,MSZoning_Low Density,MSZoning_Medium-High Density,MSZoning_Other,LotShape_IR2,LotShape_IR3,LotShape_Reg,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,LandSlope_Mod,LandSlope_Sev,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Near Railroad,Condition1_Near Street,Condition1_Normal,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1-story,HouseStyle_2-story,HouseStyle_Split,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,RoofMatl_Metal,RoofMatl_Shingle,RoofMatl_Wood,Exterior1st_Concrete,Exterior1st_Ply,Exterior1st_Shingle,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_Synthetic,Exterior2nd_Concrete,Exterior2nd_Other,Exterior2nd_Ply,Exterior2nd_Shingle,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_Synthetic,MasVnrType_Stone,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,CentralAir_Y,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_None,Electrical_SBrkr,Functional_Maj2,Functional_Min1,Functional_Min2,Functional_Mod,Functional_Sev,Functional_Typ,PavedDrive_P,PavedDrive_Y,SaleType_LowInterest_DownPayment,SaleType_New Home,SaleType_Other,SaleType_Regular Terms,SaleType_Warranty Deed,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,hasDeck_Yes,hasOpenPorch_Yes,hasEnlosedPorch_Yes,hasX3SsnPorch_Yes,hasScreenPorch_Yes
636,51.0,8.71931737550637,2,3,4.30406509320417,0,0.0,1,1,3,2,1,1,0.0,1,0.0,5.579729825986219,5.579729825986219,1,6.68586094706836,0.0,0.0,6.68461172766793,0,0,1,0,1,1,2,4,1,1,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1,2009,7.60589000105312,0,0,0,1,1.8998081277404197,1.6711529319169798,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
637,50.0,8.699514748210191,5,4,4.02535169073515,1,0.0,2,2,3,3,1,1,0.0,1,0.0,6.69950034016168,6.69950034016168,2,6.69950034016168,6.3578422665081,0.0,7.23489842031483,0,0,2,0,3,2,4,7,0,0,5,1954,5,1,5.54907608489522,3,3,0.0,0.0,0.0,0.0,0.0,11,2009,4.02535169073515,0,0,0,2,1.97891631994547,1.0335569171878298,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
638,67.0,9.07988994259212,5,7,4.59511985013459,0,0.0,2,2,2,3,1,1,0.0,1,0.0,6.68085467879022,6.68085467879022,3,6.68085467879022,0.0,0.0,6.6795991858443795,0,0,1,0,2,1,3,4,0,0,0,0,0,0,0.0,0,0,5.79605775076537,0.0,5.105945473900579,0.0,0.0,5,2008,7.6053923648149295,0,1,0,1,1.8990579836292498,1.6698997964611,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
639,53.0,8.28953948462414,8,5,0.0,1,0.0,3,2,4,4,3,6,7.051855622955889,1,0.0,5.90536184805457,7.32712329225929,4,7.35755620091035,0.0,0.0,7.356918242356019,1,0,2,0,1,1,5,7,1,4,5,2006,5,3,6.4754327167040895,3,3,5.74620319054015,0.0,0.0,0.0,0.0,10,2006,0.0,0,0,0,3,2.6678373172386,1.05098832033657,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
640,62.0,9.447544606938731,8,5,1.79175946922805,0,6.15909538849193,4,2,5,3,4,6,7.105786129481269,1,0.0,5.70711026474888,7.325807502595769,4,7.325807502595769,0.0,0.0,7.32514895795557,0,0,1,1,1,1,5,6,1,4,5,2003,5,2,6.37842618365159,3,3,5.2257466737132,4.94875989037817,0.0,0.0,0.0,4,2008,1.79175946922805,0,0,1,1,2.66937417231042,1.22085815965926,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
641,,8.86078289580631,7,5,1.9459101490553101,1,0.0,3,2,4,3,1,6,6.605297920948201,1,0.0,5.768320995793769,6.96413561241824,4,6.96413561241824,6.771935555839599,0.0,7.56475701290573,1,0,2,1,3,1,4,7,1,3,5,2001,5,2,6.478509642208571,3,3,0.0,5.4638318050256105,0.0,0.0,0.0,5,2007,1.9459101490553101,0,0,1,3,2.6511309304667003,1.08067957327225,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
642,75.0,9.536762272743891,8,7,3.63758615972639,0,0.0,3,2,4,3,4,6,7.252053951852809,1,0.0,6.2971093199339405,7.57712193087668,3,7.601402334583731,6.55819780281227,0.0,7.90248743716286,1,0,2,1,4,1,5,9,3,3,5,1972,5,2,6.289715570908999,3,3,5.5984219589983795,4.71849887129509,0.0,0.0,0.0,7,2009,3.63758615972639,0,1,1,3,2.7183002486870302,0.8780541596847621,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
643,80.0,9.28665305482535,5,5,3.66356164612965,1,5.57594910314632,2,2,3,3,1,3,6.202535517187919,4,5.66296048013595,0.0,6.660575149839691,4,6.660575149839691,6.73459165997295,0.0,7.3901814282264295,0,0,2,1,4,1,3,7,0,0,5,1969,5,2,6.137727054086231,3,3,5.342334251964809,0.0,0.0,0.0,0.0,4,2007,3.66356164612965,0,1,1,2,2.95780594844756,1.05574020403235,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
644,85.0,9.12554472027147,9,5,0.0,1,5.09375020080676,4,2,5,3,2,6,7.02286808608264,1,0.0,6.4707995037826,7.477038472319701,4,7.477038472319701,0.0,0.0,7.47647238116391,1,0,2,1,2,1,5,7,1,4,5,2009,5,3,6.1717005974109105,3,3,5.2781146592305195,4.87519732320115,0.0,0.0,0.0,10,2009,0.0,0,0,1,3,2.6741031633745695,1.06806748302341,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0
645,,9.26198360512802,6,5,3.61091791264422,1,0.0,2,2,3,3,1,5,5.64544689764324,2,3.58351893845611,6.49978704065585,6.889591308354469,2,6.889591308354469,0.0,0.0,6.888572459565361,1,0,1,1,3,1,3,5,0,0,5,1979,5,2,6.3578422665081,3,3,0.0,5.74620319054015,3.71357206670431,0.0,0.0,3,2007,3.36729582998647,0,0,1,2,2.77990801422989,1.3777144919130702,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0
646,60.0,8.881836305004152,5,5,4.07753744390572,1,0.0,2,2,0,0,0,0,0.0,0,0.0,0.0,0.0,3,6.9555926083963,0.0,0.0,6.95463886488099,0,0,1,0,3,1,3,7,0,0,5,1950,5,2,6.042632833682379,3,3,0.0,3.3322045101752003,0.0,0.0,0.0,7,2008,4.07753744390572,0,0,0,1,1.93940889949543,0.9935198378401411,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
647,85.0,9.2545486266405,6,5,4.02535169073515,1,5.37989735354046,2,2,3,3,2,3,6.216606101084861,1,0.0,6.38856140554563,6.9985096422506,4,6.9985096422506,0.0,0.0,6.99759598298193,0,0,1,0,3,1,3,5,2,4,5,1953,5,2,6.20657592672493,3,3,0.0,0.0,0.0,5.66296048013595,0.0,6,2008,4.02535169073515,0,0,0,1,2.58129216666972,1.39951919659639,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
648,70.0,8.94897560784178,6,5,3.80666248977032,1,5.863631175598099,2,2,3,3,1,1,0.0,1,0.0,6.62936325343745,6.62936325343745,2,6.95844839329766,6.670766320845869,0.0,7.516977224604321,0,0,1,1,4,1,3,7,1,3,5,1966,5,2,6.09356977004514,3,3,0.0,4.8283137373023,5.37989735354046,0.0,0.0,6,2010,3.80666248977032,0,0,1,1,2.0171640923389798,1.07385388922919,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0
649,21.0,7.568379267836519,4,6,3.63758615972639,1,0.0,2,2,4,3,3,4,4.88280192258637,6,6.21460809842219,0.0,6.447305862541209,3,6.447305862541209,0.0,0.0,6.44571981938558,1,0,1,0,1,1,3,3,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,12,2007,7.60489448081162,0,1,0,2,2.8646624111847903,2.1485732731285303,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
650,65.0,9.002701007197938,7,6,0.693147180559945,1,0.0,3,2,4,3,1,1,0.0,1,0.0,6.701960366002541,6.701960366002541,4,6.712956200677071,6.73815249459596,0.0,7.41758040241454,0,0,2,1,3,1,4,7,0,0,5,2007,5,2,6.333279628139691,3,3,0.0,0.0,0.0,0.0,0.0,5,2008,0.693147180559945,0,0,1,2,2.00385291268116,1.05965434320208,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
651,60.0,9.11426990322545,4,5,4.248495242049359,0,0.0,2,2,3,3,2,1,0.0,1,0.0,6.628041376179531,6.628041376179531,2,6.628041376179531,6.628041376179531,0.0,7.319864929808969,1,0,1,0,4,1,3,7,1,4,5,1940,5,1,5.6937321388027,2,1,4.7957905455967405,0.0,0.0,0.0,0.0,10,2009,4.248495242049359,0,1,0,2,1.99059187559109,1.04569498997271,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
652,70.0,9.07680897935166,7,5,2.6390573296152597,1,0.0,3,2,4,3,1,1,0.0,1,0.0,6.781057625936179,6.781057625936179,4,6.813444599510901,6.69456205852109,0.0,7.44775128004791,0,0,2,1,2,1,4,7,1,3,5,1996,5,2,6.240275845170769,3,3,0.0,4.7957905455967405,0.0,0.0,0.0,7,2009,2.6390573296152597,0,0,1,2,2.00791214522381,1.06396446857827,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
653,60.0,9.24183903903555,6,7,4.634728988229639,0,0.0,2,2,3,3,1,1,0.0,1,0.0,6.62936325343745,6.62936325343745,4,6.62936325343745,6.57088296233958,0.0,7.29233717617388,0,0,1,0,3,1,3,7,0,0,5,1906,5,1,5.37989735354046,3,3,4.06044301054642,0.0,5.48063892334199,0.0,0.0,6,2008,4.634728988229639,0,1,0,1,1.98682409493747,1.0417624537391301,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
654,91.0,9.25311246382005,8,6,2.6390573296152597,1,6.49375383985169,3,3,4,3,4,6,7.436617265234231,1,0.0,6.025865973825309,7.654443226470111,4,7.6563371664301805,0.0,0.0,7.65586401761606,1,0,2,1,2,1,4,7,1,3,5,1995,5,3,6.733401891837361,3,3,5.46806014113513,3.85014760171006,0.0,0.0,0.0,8,2008,2.6390573296152597,0,0,1,3,2.71419669152536,1.09369485965944,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
655,21.0,7.4265490723973,6,5,3.68887945411394,1,5.945420608606581,2,2,3,3,1,1,0.0,1,0.0,6.26530121273771,6.26530121273771,2,6.26530121273771,6.34212141872115,0.0,6.99576615630485,0,0,1,1,3,1,3,6,0,0,5,1971,5,1,5.579729825986219,3,3,0.0,0.0,0.0,0.0,0.0,3,2010,3.68887945411394,0,0,1,1,1.9453051312553602,1.16596102605081,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
656,72.0,9.211040127090461,5,7,3.9120230054281495,0,4.00733318523247,3,2,3,3,1,5,6.69332366826995,1,0.0,5.51342874616498,6.96034772910131,4,6.96034772910131,0.0,0.0,6.959398512133981,1,0,1,1,3,1,4,5,0,0,5,1959,5,1,5.74620319054015,3,3,0.0,0.0,0.0,0.0,0.0,8,2008,3.9120230054281495,0,1,1,2,2.6139389288838397,1.3918797024268001,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
657,60.0,8.881836305004152,7,6,4.35670882668959,0,0.0,2,1,4,3,1,1,0.0,1,0.0,6.655440350367651,6.655440350367651,2,6.74758652682932,6.48004456192665,0.0,7.314552832324081,0,0,1,1,3,1,3,6,1,4,5,1931,5,1,5.6021188208797,3,3,0.0,0.0,4.72738781871234,0.0,0.0,2,2008,4.35670882668959,0,1,1,1,1.9898659023676202,1.21909213872068,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
658,78.0,9.77012757379084,6,5,4.14313472639153,0,0.0,2,2,3,3,1,1,0.0,1,0.0,6.81673588059497,6.81673588059497,2,6.81673588059497,6.30444880242198,0.0,7.2848209125686,0,1,1,0,3,1,3,6,1,4,5,1948,5,1,5.802118375377059,3,3,5.26269018890489,0.0,0.0,0.0,0.0,1,2010,4.14313472639153,0,0,1,1,1.9857928563070602,1.2141368187614299,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
659,75.0,9.204020443231359,5,7,3.8286413964891,0,0.0,2,3,3,3,1,4,6.45833828334479,1,0.0,6.74523634948436,7.30451594646016,4,7.30451594646016,0.0,0.0,7.3038432252777,1,0,1,0,3,1,3,7,0,0,5,1968,5,2,6.17586727010576,3,3,0.0,0.0,0.0,0.0,0.0,3,2009,3.73766961828337,0,1,0,2,2.6219243598099,1.04340617503967,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
660,,9.424160595829509,7,7,3.4657359027997297,1,5.455321115357701,2,2,4,3,1,1,0.0,1,0.0,6.677083461247141,6.677083461247141,2,7.041411663794809,6.677083461247141,0.0,7.567862605463881,0,0,2,1,3,1,3,7,1,3,5,1976,5,2,6.31173480915291,3,3,0.0,4.7361984483945,5.5333894887275195,0.0,0.0,11,2007,3.4657359027997297,0,0,1,2,2.0239106769156296,1.08112322935198,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0
661,52.0,10.749119740747002,8,7,2.77258872223978,0,6.2709884318583,3,2,4,4,1,6,7.21670948670946,3,5.19849703126583,4.48863636973214,7.396335293800809,4,7.430707082545969,6.63725803128446,0.0,7.80302664363222,1,0,2,1,4,1,4,8,1,3,5,1994,5,3,6.56807791141198,3,3,6.249975242259481,4.34380542185368,0.0,0.0,0.0,7,2009,2.77258872223978,0,0,1,3,3.00658482904283,0.9753783304540269,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
662,120.0,9.514879561494391,6,3,3.73766961828337,1,5.37989735354046,2,2,2,2,1,1,0.0,1,0.0,7.239214973779809,7.239214973779809,3,7.239214973779809,0.0,0.0,7.23849684089437,1,0,1,0,2,1,3,5,2,3,5,1968,5,2,6.3578422665081,3,3,0.0,0.0,5.48479693349065,0.0,0.0,7,2009,3.73766961828337,0,0,0,2,1.9794135661808898,1.4476993681788701,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
